,Unnamed: 0,Matchday,Day,Date,Time,home,xG_home,xG_away,away,Assistance,Venue,Referee,Match Report,goals_home,goals_away,formacao_home,formacao_away,Fouls_home,Fouls_away,Corners_home,Corners_away,Crosses_home,Crosses_away,Touches_home,Touches_away,Tackles_home,Tackles_away,Interceptions_home,Interceptions_away,Aerials Won_home,Aerials Won_away,Clearances_home,Clearances_away,Offsides_home,Offsides_away,Goal Kicks_home,Goal Kicks_away,Throw Ins_home,Throw Ins_away,Long Balls_home,Long Balls_away,yellow_card_home,red_card_home,yellow_red_card_home,yellow_card_away,red_card_away,yellow_red_card_away,jogador1_home,jogador2_home,jogador3_home,jogador4_home,jogador5_home,jogador6_home,jogador7_home,jogador8_home,jogador9_home,jogador10_home,jogador11_home,jogador12_home,jogador13_home,jogador14_home,jogador15_home,jogador16_home,jogador17_home,jogador18_home,jogador19_home,jogador1_away,jogador2_away,jogador3_away,jogador4_away,jogador5_away,jogador6_away,jogador7_away,jogador8_away,jogador9_away,jogador10_away,jogador11_away,jogador12_away,jogador13_away,jogador14_away,jogador15_away,jogador16_away,jogador17_away,jogador18_away,jogador19_away
120,120,14,Sat,2022-10-29,15:00,Brighton,2.4,1.4,Chelsea,"31,746",The American Express Community Stadium,Andy Madley,/en/matches/ac6abad1/Brighton-and-Hove-Albion-Chelsea-October-29-2022-Premier-League,4,1,4-2-3-1,3-4-3,16.0,6.0,8.0,7.0,17.0,18.0,520.0,679.0,18.0,8.0,6.0,7.0,11.0,12.0,24.0,17.0,0.0,0.0,9.0,9.0,14.0,23.0,56.0,46.0,1.0,0.0,0.0,2.0,0.0,0.0,Robert Sánchez,Adam Webster,Lewis Dunk,Solly March,Alexis Mac Allister,Leandro Trossard,Pascal Groß,Adam Lallana,Kaoru Mitoma,Moisés Caicedo,Pervis Estupiñán,Jason Steele,Tariq Lamptey,Jeremy Sarmiento,Julio César Enciso,Deniz Undav,Billy Gilmour,Ed Turns,James Furlong,Kepa Arrizabalaga,Thiago Silva,Mateo Kovačić,Christian Pulisic,Ruben Loftus-Cheek,Trevoh Chalobah,Raheem Sterling,Mason Mount,Conor Gallagher,Kai Havertz,Marc Cucurella,Edouard Mendy,Jorginho,Pierre-Emerick Aubameyang,Armando Broja,Denis Zakaria,Ben Chilwell,Hakim Ziyech,César Azpilicueta
121,121,14,Sat,2022-10-29,15:00,Bournemouth,0.5,2.0,Tottenham,"10,430",Vitality Stadium,Anthony Taylor,/en/matches/dcb3b971/Bournemouth-Tottenham-Hotspur-October-29-2022-Premier-League,2,3,3-5-1-1,3-5-2,10.0,5.0,2.0,19.0,9.0,53.0,452.0,799.0,18.0,16.0,7.0,6.0,12.0,11.0,47.0,11.0,0.0,3.0,11.0,6.0,13.0,13.0,54.0,55.0,1.0,0.0,0.0,2.0,0.0,0.0,Mark Travers,Lewis Cook,Chris Mepham,Jefferson Lerma,Dominic Solanke,Adam Smith,Marcus Tavernier,Kieffer Moore,Marcos Senesi,Philip Billing,Jordan Zemura,Cameron Plain,Ryan Fredericks,Jack Stephens,Ryan Christie,Joe Rothwell,Jamal Lowe,Junior Stanislas,Ben Pearson,Hugo Lloris,Oliver Skipp,Pierre Højbjerg,Davinson Sánchez,Son Heung-min,Harry Kane,Emerson,Ryan Sessegnon,Ben Davies,Clément Lenglet,Yves Bissouma,Fraser Forster,Matt Doherty,Bryan Gil,Ivan Perišić,Eric Dier,Djed Spence,Japhet Tanganga,Lucas Moura
122,122,14,Sat,2022-10-29,17:30,Fulham,1.9,0.9,Everton,"23,534",Craven Cottage,John Brooks,/en/matches/9c4402e1/Fulham-Everton-October-29-2022-Premier-League,0,0,4-2-3-1,4-2-3-1,10.0,8.0,13.0,4.0,34.0,15.0,622.0,533.0,12.0,15.0,3.0,6.0,21.0,12.0,9.0,37.0,0.0,5.0,6.0,12.0,24.0,20.0,68.0,74.0,2.0,0.0,0.0,1.0,0.0,0.0,Bernd Leno,Harrison Reed,Neeskens Kebano,Aleksandar Mitrović,Tim Ream,Bobby Reid,Andreas Pereira,Willian,João Palhinha,Issa Diop,Antonee Robinson,Marek Rodák,Kenny Tete,Tosin Adarabioyo,Shane Duffy,Harry Wilson,Tom Cairney,Daniel James,Carlos Vinícius,Jordan Pickford,James Tarkowski,Amadou Onana,Dominic Calvert-Lewin,Anthony Gordon,Demarai Gray,Alex Iwobi,Vitaliy Mykolenko,Séamus Coleman,Idrissa Gana Gueye,Conor Coady,Asmir Begović,Nathan Patterson,Mason Holgate,Michael Keane,Dwight McNeil,Abdoulaye Doucouré,Neal Maupay,Tom Davies
123,123,14,Sat,2022-10-29,19:45,Liverpool,1.7,1.8,Leeds United,"53,274",Anfield,Michael Oliver,/en/matches/b5b1e744/Liverpool-Leeds-United-October-29-2022-Premier-League,1,2,4-1-2-1-2,4-2-3-1,9.0,3.0,14.0,4.0,37.0,17.0,884.0,522.0,17.0,21.0,9.0,10.0,15.0,15.0,16.0,48.0,0.0,0.0,5.0,10.0,21.0,33.0,98.0,68.0,0.0,0.0,0.0,1.0,0.0,0.0,Alisson,Joe Gomez,Fabinho,Virgil van Dijk,Thiago Alcántara,Roberto Firmino,Mohamed Salah,Harvey Elliott,Andrew Robertson,Darwin Núñez,Trent Alexander-Arnold,Caoimhín Kelleher,Ibrahima Konaté,James Milner,Jordan Henderson,Alex Oxlade-Chamberlain,Curtis Jones,Kostas Tsimikas,Fabio Carvalho,Illan Meslier,Robin Koch,Liam Cooper,Brenden Aaronson,Marc Roca,Crysencio Summerville,Jack Harrison,Tyler Adams,Rodrigo,Pascal Struijk,Rasmus Nissen,Joel Robles,Luke Ayling,Junior Firpo,Patrick Bamford,Diego Llorente,Degnand Gnonto,Joe Gelhardt,Sam Greenwood
124,124,14,Sun,2022-10-30,14:00,Arsenal,2.3,0.4,Nott'ham Forest,"60,263",Emirates Stadium,Simon Hooper,/en/matches/1b496cc1/Arsenal-Nottingham-Forest-October-30-2022-Premier-League,5,0,4-3-3,4-3-3,9.0,8.0,9.0,4.0,23.0,11.0,763.0,429.0,14.0,25.0,7.0,5.0,10.0,13.0,11.0,30.0,1.0,2.0,4.0,11.0,18.0,14.0,45.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,Aaron Ramsdale,Ben White,Thomas Partey,Gabriel Dos Santos,Bukayo Saka,Martin Ødegaard,Gabriel Jesus,Gabriel Martinelli,William Saliba,Takehiro Tomiyasu,Granit Xhaka,Karl Jakob Hein,Kieran Tierney,Eddie Nketiah,Rob Holding,Cédric Soares,Fabio Vieira,Albert Sambi Lokonga,Reiss Nelson,Dean Henderson,Steve Cook,Taiwo Awoniyi,Morgan Gibbs-White,Jesse Lingard,Cheikhou Kouyaté,Ryan Yates,Remo Freuler,Serge Aurier,Scott McKenna,Renan Lodi,Wayne Hennessey,Joe Worrall,Orel Mangala,Neco Williams,Lewis O'Brien,Sam Surridge,Brennan Johnson,Emmanuel Dennis
125,125,14,Sun,2022-10-30,16:15,Manchester Utd,1.2,1.1,West Ham,"73,682",Old Trafford,Chris Kavanagh,/en/matches/cd0f59f6/Manchester-United-West-Ham-United-October-30-2022-Premier-League,1,0,4-2-3-1,4-2-3-1,12.0,10.0,5.0,10.0,18.0,29.0,646.0,582.0,18.0,13.0,7.0,8.0,16.0,14.0,33.0,18.0,1.0,2.0,8.0,6.0,12.0,19.0,57.0,70.0,1.0,0.0,0.0,3.0,0.0,0.0,David de Gea,Harry Maguire,Lisandro Martínez,Cristiano Ronaldo,Bruno Fernandes,Marcus Rashford,Christian Eriksen,Casemiro,Diogo Dalot,Luke Shaw,Anthony Elanga,Nathan Bishop,Martin Dúbravka,Tyrell Malacia,Fred,Jadon Sancho,Facundo Pellistri,Donny van de Beek,Scott McTominay,Łukasz Fabiański,Aaron Cresswell,Kurt Zouma,Gianluca Scamacca,Flynn Downes,Craig Dawson,Jarrod Bowen,Saïd Benrahma,Thilo Kehrer,Tomáš Souček,Declan Rice,Alphonse Areola,Ben Johnson,Vladimír Coufal,Pablo Fornals,Michail Antonio,Manuel Lanzini,Angelo Ogbonna,Conor Coventry
126,126,15,Sat,2022-11-05,15:00,Nott'ham Forest,1.5,1.5,Brentford,"28,869",The City Ground,Andre Marriner,/en/matches/12251835/Nottingham-Forest-Brentford-November-5-2022-Premier-League,2,2,4-3-1-2,4-3-3,10.0,11.0,3.0,3.0,25.0,17.0,578.0,628.0,18.0,12.0,5.0,4.0,16.0,14.0,20.0,34.0,0.0,2.0,7.0,12.0,30.0,23.0,97.0,87.0,2.0,0.0,0.0,2.0,0.0,0.0,Dean Henderson,Steve Cook,Neco Williams,Morgan Gibbs-White,Brennan Johnson,Cheikhou Kouyaté,Ryan Yates,Remo Freuler,Serge Aurier,Emmanuel Dennis,Scott McKenna,Wayne Hennessey,Joe Worrall,Orel Mangala,Taiwo Awoniyi,Jesse Lingard,Lewis O'Brien,Sam Surridge,Willy Boly,David Raya,Rico Henry,Ethan Pinnock,Mathias Jensen,Josh Dasilva,Yoane Wissa,Ben Mee,Bryan Mbeumo,Keane Lewis-Potter,Vitaly Janelt,Mads Roerslev,Matthew Cox,Sergi Canós,Mathias Jørgensen,Saman Ghoddos,Frank Onyeka,Mikkel Damsgaard,Tristan Crama,Ryan Trevitt
127,127,15,Sat,2022-11-05,15:00,Leeds United,2.2,1.5,Bournemouth,"36,304",Elland Road,Tony Harrington,/en/matches/63975c3e/Leeds-United-Bournemouth-November-5-2022-Premier-League,4,3,4-2-3-1,4-4-2,16.0,10.0,13.0,3.0,40.0,17.0,623.0,466.0,26.0,15.0,6.0,7.0,25.0,13.0,14.0,38.0,0.0,0.0,2.0,9.0,23.0,21.0,51.0,61.0,2.0,0.0,0.0,2.0,0.0,0.0,Illan Meslier,Robin Koch,Liam Cooper,Brenden Aaronson,Marc Roca,Crysencio Summerville,Jack Harrison,Tyler Adams,Rodrigo,Pascal Struijk,Rasmus Nissen,Kristoffer Klaesson,Luke Ayling,Junior Firpo,Diego Llorente,Degnand Gnonto,Joe Gelhardt,Sam Greenwood,Mateusz Klich,Mark Travers,Ryan Fredericks,Lewis Cook,Chris Mepham,Jefferson Lerma,Dominic Solanke,Adam Smith,Marcus Tavernier,Kieffer Moore,Marcos Senesi,Philip Billing,Cameron Plain,Jack Stephens,Ryan Christie,Joe Rothwell,Jack Stacey,Junior Stanislas,Ben Pearson,Jaidon Anthony
128,128,15,Sat,2022-11-05,15:00,Manchester City,2.1,1.0,Fulham,"52,395",Etihad Stadium,Darren England,/en/matches/6ef27b3c/Manchester-City-Fulham-November-5-2022-Premier-League,2,1,4-3-3,4-2-3-1,6.0,11.0,9.0,0.0,25.0,6.0,861.0,430.0,16.0,15.0,5.0,5.0,12.0,10.0,4.0,21.0,3.0,0.0,2.0,8.0,20.0,11.0,58.0,48.0,2.0,1.0,0.0,4.0,0.0,0.0,Ederson,John Stones,Nathan Aké,João Cancelo,İlkay Gündoğan,Jack Grealish,Rodri,Kevin De Bruyne,Julián Álvarez,Bernardo Silva,Manuel Akanji,Stefan Ortega,Rúben Dias,Erling Haaland,Aymeric Laporte,Sergio Gómez,Riyad Mahrez,Phil Foden,Cole Palmer,Bernd Leno,Kenny Tete,Harrison Reed,Harry Wilson,Tim Ream,Andreas Pereira,Willian,João Palhinha,Carlos Vinícius,Issa Diop,Antonee Robinson,Marek Rodák,Layvin Kurzawa,Tosin Adarabioyo,Shane Duffy,Tom Cairney,Daniel James,Josh Onomah,Kevin Mbabu
129,129,15,Sat,2022-11-05,15:00,Wolves,1.2,1.5,Brighton,"30,732",Molineux Stadium,Graham Scott,/en/matches/982d16a2/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-November-5-2022-Premier-League,2,3,4-3-3,4-2-3-1,15.0,11.0,4.0,9.0,14.0,19.0,379.0,779.0,18.0,14.0,7.0,5.0,8.0,15.0,20.0,13.0,1.0,1.0,8.0,2.0,9.0,16.0,56.0,46.0,2.0,1.0,0.0,0.0,0.0,0.0,José Sá,Nathan Collins,Boubacar Traoré,Rúben Neves,Daniel Podence,Hwang Hee-chan,Gonçalo Guedes,Nélson Semedo,Max Kilman,João Moutinho,Hugo Bueno,Matija Šarkić,Rayan Aït Nouri,Yerson Mosquera,Jonny Castro,Connor Ronan,Adama Traoré,Joseph Hodge,Nathan Fraser,Robert Sánchez,Adam Webster,Lewis Dunk,Solly March,Alexis Mac Allister,Leandro Trossard,Pascal Groß,Adam Lallana,Kaoru Mitoma,Moisés Caicedo,Pervis Estupiñán,Jason Steele,Tariq Lamptey,Levi Colwill,Danny Welbeck,Jeremy Sarmiento,Julio César Enciso,Deniz Undav,Billy Gilmour
130,130,15,Sat,2022-11-05,17:30,Everton,1.2,2.3,Leicester City,"39,206",Goodison Park,David Coote,/en/matches/831c73fc/Everton-Leicester-City-November-5-2022-Premier-League,0,2,4-3-3,4-1-4-1,9.0,5.0,8.0,3.0,26.0,14.0,637.0,683.0,14.0,13.0,11.0,11.0,19.0,6.0,19.0,25.0,0.0,1.0,12.0,6.0,21.0,18.0,83.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,Jordan Pickford,James Tarkowski,Dwight McNeil,Amadou Onana,Dominic Calvert-Lewin,Demarai Gray,Alex Iwobi,Vitaliy Mykolenko,Séamus Coleman,Idrissa Gana Gueye,Conor Coady,Asmir Begović,Nathan Patterson,Mason Holgate,Michael Keane,Anthony Gordon,Abdoulaye Doucouré,Neal Maupay,Tom Davies,Danny Ward,James Justin,Wout Faes,Harvey Barnes,Youri Tielemans,James Maddison,Daniel Amartey,Patson Daka,Kiernan Dewsbury-Hall,Timothy Castagne,Boubakary Soumaré,Daniel Iversen,Jamie Vardy,Marc Albrighton,Kelechi Iheanacho,Ayoze Pérez,Jannik Vestergaard,Nampalys Mendy,Wilfred Ndidi
131,131,15,Sun,2022-11-06,12:00,Chelsea,0.3,2.1,Arsenal,"40,142",Stamford Bridge,Michael Oliver,/en/matches/af9dc838/North-West-London-Derby-Chelsea-Arsenal-November-6-2022-Premier-League,0,1,4-2-3-1,4-3-3,19.0,13.0,4.0,6.0,15.0,22.0,508.0,619.0,24.0,17.0,9.0,9.0,17.0,13.0,18.0,23.0,3.0,0.0,15.0,5.0,17.0,16.0,71.0,74.0,5.0,0.0,0.0,2.0,0.0,0.0,Edouard Mendy,Jorginho,Thiago Silva,Pierre-Emerick Aubameyang,Ruben Loftus-Cheek,Trevoh Chalobah,Raheem Sterling,Mason Mount,César Azpilicueta,Kai Havertz,Marc Cucurella,Marcus Bettinelli,Mateo Kovačić,Christian Pulisic,Armando Broja,Denis Zakaria,Hakim Ziyech,Conor Gallagher,Kalidou Koulibaly,Aaron Ramsdale,Ben White,Thomas Partey,Gabriel Dos Santos,Bukayo Saka,Martin Ødegaard,Gabriel Jesus,Gabriel Martinelli,William Saliba,Granit Xhaka,Oleksandr Zinchenko,Matt Turner,Kieran Tierney,Eddie Nketiah,Rob Holding,Cédric Soares,Fabio Vieira,Albert Sambi Lokonga,Reiss Nelson
132,132,15,Sun,2022-11-06,14:00,West Ham,0.3,1.0,Crystal Palace,"62,451",London Stadium,Paul Tierney,/en/matches/2586fb04/West-Ham-United-Crystal-Palace-November-6-2022-Premier-League,1,2,4-2-3-1,4-3-3,10.0,7.0,2.0,5.0,12.0,13.0,553.0,718.0,16.0,13.0,9.0,4.0,12.0,10.0,15.0,11.0,4.0,0.0,7.0,4.0,13.0,17.0,53.0,67.0,1.0,0.0,0.0,1.0,0.0,0.0,Łukasz Fabiański,Aaron Cresswell,Kurt Zouma,Gianluca Scamacca,Lucas Paquetá,Craig Dawson,Jarrod Bowen,Saïd Benrahma,Thilo Kehrer,Tomáš Souček,Declan Rice,Alphonse Areola,Vladimír Coufal,Pablo Fornals,Michail Antonio,Manuel Lanzini,Flynn Downes,Angelo Ogbonna,Nayef Aguerd,Vicente Guaita,Tyrick Mitchell,Marc Guéhi,Michael Olise,Jordan Ayew,Eberechi Eze,Wilfried Zaha,Jeffrey Schlupp,Joachim Andersen,Nathaniel Clyne,Cheick Doucouré,Sam Johnstone,Joseph Whitworth,Joel Ward,Luka Milivojević,James Tomkins,Jean-Philippe Mateta,Will Hughes,Malcolm Ebiowei
133,133,15,Sun,2022-11-06,14:00,Southampton,1.7,0.9,Newcastle Utd,"30,402",St. Mary's Stadium,Stuart Attwell,/en/matches/57f9bcc9/Southampton-Newcastle-United-November-6-2022-Premier-League,1,4,4-2-3-1,4-3-3,7.0,10.0,8.0,2.0,26.0,9.0,637.0,534.0,21.0,15.0,13.0,4.0,8.0,9.0,17.0,27.0,4.0,1.0,4.0,7.0,19.0,17.0,83.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,Gavin Bazunu,Ainsley Maitland-Niles,James Ward-Prowse,Che Adams,Romain Perraud,Stuart Armstrong,Mohammed Salisu,Mohamed Elyounoussi,Juan Larios,Theo Walcott,Armel Bella Kotchap,Alex McCarthy,Lyanco,Duje Ćaleta-Car,Joe Aribo,Adam Armstrong,Sekou Mara,Samuel Edozie,Ibrahima Diallo,Nick Pope,Kieran Trippier,Sven Botman,Fabian Schär,Callum Wilson,Jacob Murphy,Miguel Almirón,Joe Willock,Dan Burn,Sean Longstaff,Bruno Guimarães,Karl Darlow,Jamaal Lascelles,Jonjo Shelvey,Allan Saint-Maximin,Matt Targett,Javier Manquillo,Chris Wood,Ryan Fraser
134,134,15,Sun,2022-11-06,14:00,Aston Villa,0.6,0.5,Manchester Utd,"42,058",Villa Park,Anthony Taylor,/en/matches/6638574f/Aston-Villa-Manchester-United-November-6-2022-Premier-League,3,1,4-2-2-2,4-2-3-1,6.0,12.0,3.0,5.0,7.0,23.0,542.0,668.0,16.0,15.0,15.0,9.0,8.0,8.0,27.0,5.0,0.0,3.0,5.0,8.0,15.0,22.0,58.0,75.0,3.0,0.0,0.0,3.0,0.0,0.0,Emiliano Martínez,Matty Cash,Ezri Konsa,Tyrone Mings,Douglas Luiz,Emi Buendía,Ollie Watkins,Lucas Digne,Leon Bailey,Leander Dendoncker,Jacob Ramsey,Robin Olsen,John McGinn,Morgan Sanson,Danny Ings,Calum Chambers,Ludwig Augustinsson,Ashley Young,Jan Bednarek,David de Gea,Victor Lindelöf,Lisandro Martínez,Cristiano Ronaldo,Marcus Rashford,Christian Eriksen,Casemiro,Diogo Dalot,Luke Shaw,Donny van de Beek,Alejandro Garnacho,Martin Dúbravka,Harry Maguire,Anthony Martial,Tyrell Malacia,Fred,Facundo Pellistri,Anthony Elanga,Scott McTominay
135,135,15,Sun,2022-11-06,16:30,Tottenham,1.2,1.2,Liverpool,"62,008",Tottenham Hotspur Stadium,Andy Madley,/en/matches/2954504d/Tottenham-Hotspur-Liverpool-November-6-2022-Premier-League,1,2,5-3-2,4-1-2-1-2,10.0,8.0,5.0,3.0,33.0,12.0,695.0,781.0,15.0,14.0,13.0,11.0,14.0,12.0,15.0,33.0,1.0,2.0,6.0,10.0,20.0,14.0,81.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Hugo Lloris,Pierre Højbjerg,Harry Kane,Emerson,Ivan Perišić,Eric Dier,Ryan Sessegnon,Rodrigo Bentancur,Ben Davies,Clément Lenglet,Yves Bissouma,Fraser Forster,Matt Doherty,Oliver Skipp,Davinson Sánchez,Bryan Gil,Dejan Kulusevski,Japhet Tanganga,Lucas Moura,Alisson,Fabinho,Virgil van Dijk,Ibrahima Konaté,Thiago Alcántara,Roberto Firmino,Mohamed Salah,Harvey Elliott,Andrew Robertson,Darwin Núñez,Trent Alexander-Arnold,Caoimhín Kelleher,Joe Gomez,Jordan Henderson,Alex Oxlade-Chamberlain,Curtis Jones,Kostas Tsimikas,Calvin Ramsay,Fabio Carvalho
136,136,16,Sat,2022-11-12,12:30,Manchester City,1.6,1.3,Brentford,"52,786",Etihad Stadium,Peter Bankes,/en/matches/28b60c1b/Manchester-City-Brentford-November-12-2022-Premier-League,1,2,4-3-3,3-5-2,9.0,7.0,10.0,2.0,38.0,11.0,790.0,385.0,9.0,11.0,3.0,9.0,22.0,20.0,12.0,47.0,2.0,2.0,4.0,16.0,16.0,7.0,54.0,76.0,2.0,0.0,0.0,2.0,0.0,0.0,Ederson,John Stones,João Cancelo,İlkay Gündoğan,Erling Haaland,Aymeric Laporte,Rodri,Kevin De Bruyne,Bernardo Silva,Manuel Akanji,Phil Foden,Stefan Ortega,Rúben Dias,Kalvin Phillips,Jack Grealish,Julián Álvarez,Sergio Gómez,Riyad Mahrez,Cole Palmer,David Raya,Rico Henry,Ethan Pinnock,Mathias Jensen,Mathias Jørgensen,Frank Onyeka,Ben Mee,Ivan Toney,Bryan Mbeumo,Vitaly Janelt,Mads Roerslev,Matthew Cox,Christian Nørgaard,Sergi Canós,Josh Dasilva,Yoane Wissa,Saman Ghoddos,Keane Lewis-Potter,Tristan Crama
137,137,16,Sat,2022-11-12,15:00,Tottenham,1.8,1.1,Leeds United,"61,667",Tottenham Hotspur Stadium,Michael Salisbury,/en/matches/0030e686/Tottenham-Hotspur-Leeds-United-November-12-2022-Premier-League,4,3,3-4-3,4-2-3-1,8.0,7.0,9.0,2.0,28.0,8.0,709.0,629.0,12.0,19.0,12.0,6.0,14.0,12.0,9.0,28.0,0.0,1.0,5.0,7.0,28.0,20.0,89.0,48.0,1.0,0.0,0.0,3.0,0.0,1.0,Hugo Lloris,Pierre Højbjerg,Richarlison,Harry Kane,Emerson,Ivan Perišić,Eric Dier,Dejan Kulusevski,Rodrigo Bentancur,Ben Davies,Clément Lenglet,Fraser Forster,Matt Doherty,Oliver Skipp,Davinson Sánchez,Bryan Gil,Djed Spence,Japhet Tanganga,Lucas Moura,Illan Meslier,Robin Koch,Liam Cooper,Brenden Aaronson,Marc Roca,Crysencio Summerville,Tyler Adams,Rodrigo,Pascal Struijk,Rasmus Nissen,Degnand Gnonto,Joel Robles,Luke Ayling,Junior Firpo,Diego Llorente,Sonny Perkins,Darko Gyabi,Joe Gelhardt,Sam Greenwood
138,138,16,Sat,2022-11-12,15:00,Liverpool,1.9,1.1,Southampton,"53,331",Anfield,Simon Hooper,/en/matches/1579d34b/Liverpool-Southampton-November-12-2022-Premier-League,3,1,4-3-3,5-3-2,8.0,8.0,6.0,0.0,23.0,14.0,804.0,590.0,12.0,16.0,7.0,10.0,11.0,9.0,14.0,18.0,0.0,2.0,9.0,11.0,21.0,17.0,69.0,78.0,0.0,0.0,0.0,2.0,0.0,0.0,Alisson,Joe Gomez,Fabinho,Virgil van Dijk,Thiago Alcántara,Roberto Firmino,Mohamed Salah,Harvey Elliott,Andrew Robertson,Darwin Núñez,Trent Alexander-Arnold,Adrián,Caoimhín Kelleher,James Milner,Alex Oxlade-Chamberlain,Kostas Tsimikas,Fabio Carvalho,Stefan Bajcetic,Nathaniel Phillips,Gavin Bazunu,Duje Ćaleta-Car,James Ward-Prowse,Adam Armstrong,Che Adams,Romain Perraud,Stuart Armstrong,Mohammed Salisu,Mohamed Elyounoussi,Armel Bella Kotchap,Roméo Lavia,Alex McCarthy,Ainsley Maitland-Niles,Lyanco,Joe Aribo,Sekou Mara,Moussa Djenepo,Samuel Edozie,Ibrahima Diallo
139,139,16,Sat,2022-11-12,15:00,Bournemouth,2.4,0.8,Everton,"10,382",Vitality Stadium,Craig Pawson,/en/matches/54f23f03/Bournemouth-Everton-November-12-2022-Premier-League,3,0,4-4-2,4-3-3,12.0,8.0,3.0,5.0,9.0,21.0,445.0,697.0,15.0,30.0,1.0,7.0,17.0,13.0,24.0,6.0,1.0,1.0,15.0,7.0,13.0,15.0,50.0,74.0,2.0,0.0,0.0,0.0,0.0,0.0,Mark Travers,Jack Stephens,Lewis Cook,Jefferson Lerma,Dominic Solanke,Adam Smith,Marcus Tavernier,Kieffer Moore,Marcos Senesi,Philip Billing,Jordan Zemura,Cameron Plain,Ryan Fredericks,Ryan Christie,Joe Rothwell,Jack Stacey,Junior Stanislas,Siriki Dembélé,Ben Pearson,Jordan Pickford,James Tarkowski,Nathan Patterson,Dwight McNeil,Amadou Onana,Demarai Gray,Alex Iwobi,Vitaliy Mykolenko,Neal Maupay,Idrissa Gana Gueye,Conor Coady,Asmir Begović,Michael Keane,Anthony Gordon,Yerry Mina,Abdoulaye Doucouré,Séamus Coleman,Tom Davies,Thomas Cannon
140,140,16,Sat,2022-11-12,15:00,West Ham,1.4,1.8,Leicester City,"62,459",London Stadium,Jarred Gillett,/en/matches/6e89557a/West-Ham-United-Leicester-City-November-12-2022-Premier-League,0,2,4-2-3-1,4-1-4-1,9.0,8.0,7.0,2.0,19.0,8.0,646.0,595.0,18.0,19.0,10.0,20.0,21.0,12.0,10.0,25.0,2.0,0.0,3.0,12.0,29.0,25.0,71.0,58.0,3.0,0.0,0.0,1.0,0.0,0.0,Łukasz Fabiański,Aaron Cresswell,Kurt Zouma,Gianluca Scamacca,Lucas Paquetá,Craig Dawson,Jarrod Bowen,Saïd Benrahma,Thilo Kehrer,Tomáš Souček,Declan Rice,Alphonse Areola,Ben Johnson,Vladimír Coufal,Pablo Fornals,Manuel Lanzini,Flynn Downes,Angelo Ogbonna,Nayef Aguerd,Danny Ward,Wout Faes,Harvey Barnes,Youri Tielemans,James Maddison,Daniel Amartey,Patson Daka,Kiernan Dewsbury-Hall,Timothy Castagne,Luke Thomas,Boubakary Soumaré,Daniel Iversen,Jonny Evans,Jamie Vardy,Marc Albrighton,Kelechi Iheanacho,Ayoze Pérez,Nampalys Mendy,Wilfred Ndidi
141,141,16,Sat,2022-11-12,15:00,Nott'ham Forest,1.1,1.2,Crystal Palace,"29,045",The City Ground,John Brooks,/en/matches/ee827a60/Nottingham-Forest-Crystal-Palace-November-12-2022-Premier-League,1,0,4-3-3,4-3-3,11.0,13.0,1.0,5.0,15.0,19.0,420.0,756.0,21.0,11.0,11.0,10.0,9.0,14.0,26.0,15.0,3.0,0.0,7.0,10.0,21.0,23.0,55.0,63.0,1.0,0.0,0.0,4.0,0.0,0.0,Dean Henderson,Joe Worrall,Morgan Gibbs-White,Jesse Lingard,Brennan Johnson,Cheikhou Kouyaté,Ryan Yates,Remo Freuler,Serge Aurier,Willy Boly,Renan Lodi,Wayne Hennessey,Steve Cook,Neco Williams,Jack Colback,Taiwo Awoniyi,Lewis O'Brien,Sam Surridge,Scott McKenna,Vicente Guaita,Tyrick Mitchell,Marc Guéhi,Michael Olise,Jordan Ayew,Eberechi Eze,Wilfried Zaha,Jeffrey Schlupp,Joachim Andersen,Nathaniel Clyne,Cheick Doucouré,Sam Johnstone,Joel Ward,Luka Milivojević,James Tomkins,Jean-Philippe Mateta,Will Hughes,Odsonne Édouard,Malcolm Ebiowei
142,142,16,Sat,2022-11-12,17:30,Newcastle Utd,1.0,0.3,Chelsea,"52,264",St James' Park,Robert Jones,/en/matches/e1b3eb1b/Newcastle-United-Chelsea-November-12-2022-Premier-League,1,0,4-3-3,3-4-3,14.0,11.0,5.0,3.0,21.0,17.0,600.0,626.0,23.0,23.0,10.0,13.0,16.0,6.0,15.0,21.0,3.0,0.0,7.0,6.0,23.0,20.0,55.0,69.0,4.0,0.0,0.0,2.0,0.0,0.0,Nick Pope,Kieran Trippier,Sven Botman,Fabian Schär,Joelinton,Chris Wood,Miguel Almirón,Joe Willock,Dan Burn,Sean Longstaff,Bruno Guimarães,Karl Darlow,Jamaal Lascelles,Jonjo Shelvey,Callum Wilson,Allan Saint-Maximin,Matt Targett,Javier Manquillo,Jacob Murphy,Edouard Mendy,Jorginho,Mateo Kovačić,Ruben Loftus-Cheek,Trevoh Chalobah,Armando Broja,Mason Mount,Conor Gallagher,Kalidou Koulibaly,César Azpilicueta,Lewis Hall,Marcus Bettinelli,Thiago Silva,Pierre-Emerick Aubameyang,Christian Pulisic,Denis Zakaria,Hakim Ziyech,Kai Havertz,Marc Cucurella
