,Matchday,home,xG_home,xG_away,away,goals_home,goals_away,dif,Fouls_home,Fouls_away,Corners_home,Corners_away,Crosses_home,Crosses_away,result,home_Points,away_Points,B365H,B365D,B365A,Yellows_scored_home_MA5,Yellows_conceeded_home_MA5,Reds_scored_home_MA5,Reds_conceeded_home_MA5,Yellow_Reds_scored_home_MA5,Yellow_Reds_conceeded_home_MA5,Fouls_scored_home_MA5,Fouls_conceeded_home_MA5,Goals_scored_home_MA5,Goals_conceeded_home_MA5,Shoots_scored_home_MA5,Shoots_conceeded_home_MA5,SOT_scored_home_MA5,SOT_conceeded_home_MA5,Corners_scored_home_MA5,Corners_conceeded_home_MA5,Crosses_scored_home_MA5,Crosses_conceeded_home_MA5,Touches_scored_home_MA5,Touches_conceeded_home_MA5,Interceptions_scored_home_MA5,Interceptions_conceeded_home_MA5,Tackles_scored_home_MA5,Tackles_conceeded_home_MA5,Clearances_scored_home_MA5,Clearances_conceeded_home_MA5,Offsides_scored_home_MA5,Offsides_conceeded_home_MA5,Long Balls_scored_home_MA5,Long Balls_conceeded_home_MA5,Yellows_scored_away_MA5,Yellows_conceeded_away_MA5,Reds_scored_away_MA5,Reds_conceeded_away_MA5,Yellow_Reds_scored_away_MA5,Yellow_Reds_conceeded_away_MA5,Fouls_scored_away_MA5,Fouls_conceeded_away_MA5,Goals_scored_away_MA5,Goals_conceeded_away_MA5,Shoots_scored_away_MA5,Shoots_conceeded_away_MA5,SOT_scored_away_MA5,SOT_conceeded_away_MA5,Corners_scored_away_MA5,Corners_conceeded_away_MA5,Crosses_scored_away_MA5,Crosses_conceeded_away_MA5,Touches_scored_away_MA5,Touches_conceeded_away_MA5,Interceptions_scored_away_MA5,Interceptions_conceeded_away_MA5,Tackles_scored_away_MA5,Tackles_conceeded_away_MA5,Clearances_scored_away_MA5,Clearances_conceeded_away_MA5,Offsides_scored_away_MA5,Offsides_conceeded_away_MA5,Long Balls_scored_away_MA5,Long Balls_conceeded_away_MA5,Points_total_home_MA5,Points_total_away_MA5,Points_total_home_MA17,Points_total_away_MA17,Points_total_home_MA34,Points_total_away_MA34,season
443,7,Aston Villa,1.0,1.5,Burnley,2,2,0,10.0,16.0,7.0,3.0,27.0,12.0,1,1.0,1.0,2.3,3.4,3.1,2.2,3.4,0.0,0.0,0.2,0.4,12.8,14.2,1.0,1.2,12.6,16.0,5.2,3.4,3.6,7.4,18.8,21.2,540.8,592.4,12.2,7.8,15.4,16.4,23.0,18.4,3.2,2.0,68.8,64.2,1.0,0.6,0.0,0.0,0.0,0.0,10.0,12.2,1.0,1.4,11.6,14.6,3.6,5.0,5.8,4.8,21.0,16.4,459.6,695.6,9.8,8.2,14.6,14.4,23.6,24.6,2.2,1.8,81.6,77.2,0.8,1.0,,1.0588235294117647,,1.1764705882352942,2020
444,7,Crystal Palace,1.5,0.7,Norwich,2,0,2,14.0,10.0,5.0,5.0,21.0,13.0,0,3.0,0.0,1.9,3.75,3.75,2.4,3.6,0.0,0.0,0.0,0.4,12.4,13.8,0.8,1.4,11.0,15.0,4.0,3.8,5.4,5.8,13.6,20.4,551.6,647.4,13.6,12.8,20.6,18.0,21.4,21.6,0.8,0.2,63.4,70.2,1.4,1.4,0.0,0.0,0.0,0.0,9.2,10.8,1.6,2.0,9.4,17.8,4.2,6.6,3.2,8.8,10.4,24.8,643.0,632.2,8.8,10.0,15.8,19.6,28.4,10.8,1.2,1.0,57.8,62.6,1.4,1.2,1.588235294117647,,1.4411764705882353,,2020
445,7,Wolves,1.4,1.4,Watford,2,0,2,5.0,6.0,1.0,6.0,11.0,20.0,0,3.0,0.0,1.85,3.4,4.5,2.4,1.8,0.0,0.0,0.4,0.0,11.2,9.8,1.4,2.2,12.2,14.2,3.8,5.2,5.8,5.4,19.4,16.8,590.2,655.8,12.0,10.8,18.6,20.6,20.0,26.2,1.0,1.0,75.0,73.8,2.4,2.0,0.0,0.0,0.0,0.0,11.4,7.2,0.8,3.0,16.0,15.8,3.8,6.4,6.2,4.6,17.0,14.8,592.4,617.6,10.8,9.2,18.8,15.8,17.4,18.8,1.0,2.6,65.0,61.6,0.6,0.4,1.2352941176470589,0.7058823529411765,1.3529411764705883,0.9705882352941176,2020
446,7,Bournemouth,1.9,1.6,West Ham,2,2,0,7.0,8.0,6.0,6.0,17.0,20.0,1,1.0,1.0,2.5,3.5,2.75,1.8,1.8,0.0,0.0,0.0,0.0,9.0,10.8,2.0,1.8,9.8,18.6,4.4,5.6,5.2,6.0,12.6,20.2,484.4,726.4,15.4,10.6,12.6,18.6,26.8,18.0,2.2,2.4,67.4,74.6,2.0,1.2,0.0,0.0,0.2,0.0,11.4,11.0,1.6,0.4,13.0,14.8,5.2,4.2,5.6,5.4,14.6,20.4,580.2,630.0,11.0,9.4,21.0,16.6,15.8,17.0,2.6,2.0,69.2,57.8,1.8,2.2,1.2352941176470589,1.588235294117647,1.0294117647058822,1.6176470588235294,2020
447,7,Everton,2.4,2.8,Man City,1,3,-2,4.0,8.0,5.0,2.0,19.0,13.0,2,0.0,3.0,10.0,5.5,1.3,2.2,2.8,0.0,0.0,0.0,0.2,12.8,9.4,1.0,1.8,13.8,7.6,3.4,3.4,7.2,4.8,24.8,12.8,635.4,490.2,7.0,12.0,17.6,19.6,21.0,33.0,1.2,3.2,79.0,84.4,1.6,1.4,0.0,0.0,0.0,0.0,9.8,6.8,3.8,1.2,23.4,6.2,8.0,3.6,9.4,2.8,24.6,8.0,816.6,527.0,8.2,11.6,15.8,14.2,11.6,27.4,2.0,1.8,57.0,61.4,1.2,2.0,1.6470588235294117,2.7058823529411766,1.3529411764705883,2.5,2020
448,7,Leicester,1.6,0.1,Newcastle,5,0,5,12.0,9.0,9.0,0.0,28.0,8.0,0,3.0,0.0,1.5,4.0,7.5,0.8,1.6,0.0,0.0,0.0,0.0,11.8,11.6,1.6,1.0,12.6,11.0,4.0,3.8,6.0,4.2,17.4,20.0,637.2,599.8,12.4,13.4,23.4,18.4,25.2,24.4,3.0,1.6,74.0,61.4,1.8,1.4,0.0,0.0,0.0,0.0,7.4,8.6,0.8,1.4,10.0,16.4,3.2,5.0,4.6,6.2,15.2,23.0,465.8,837.6,11.2,8.6,15.6,13.0,28.8,15.6,3.8,1.6,64.0,59.8,2.0,1.0,1.8235294117647058,1.2941176470588236,1.4705882352941178,1.3823529411764706,2020
449,7,Man Utd,0.9,1.9,Arsenal,1,1,0,18.0,13.0,8.0,7.0,19.0,20.0,1,1.0,1.0,1.72,3.9,4.5,1.8,2.6,0.0,0.0,0.0,0.2,9.2,14.8,0.8,1.2,16.4,9.2,5.8,3.0,5.4,3.8,19.0,15.2,674.8,528.8,7.0,13.8,16.6,22.6,19.4,20.2,0.6,1.0,60.4,73.2,3.2,2.2,0.0,0.0,0.2,0.0,9.6,13.4,2.0,2.0,16.4,20.2,6.0,7.0,7.0,6.0,15.6,23.0,641.0,554.8,9.2,8.6,15.2,18.2,20.8,20.4,2.8,0.8,54.4,63.8,1.0,1.6,1.2941176470588236,1.6470588235294117,1.6764705882352942,1.7352941176470589,2020
450,8,Brighton,2.4,0.4,Tottenham,3,0,3,11.0,7.0,4.0,4.0,16.0,15.0,0,3.0,0.0,3.9,3.6,1.9,1.2,2.0,0.2,0.0,0.0,0.0,9.8,8.8,0.2,1.8,11.2,13.8,2.8,5.0,3.4,5.8,14.8,13.8,683.4,577.0,12.0,9.8,18.0,17.4,17.4,21.0,2.2,0.8,67.6,63.2,3.0,2.2,0.0,0.0,0.2,0.0,13.2,12.2,1.8,1.2,12.6,15.0,4.8,6.0,4.8,6.8,19.2,17.4,684.6,543.6,9.2,12.6,15.0,20.0,19.6,23.8,1.4,2.2,58.2,60.8,0.4,1.4,0.7058823529411765,1.2941176470588236,0.8235294117647058,1.7058823529411764,2020
451,8,Watford,1.4,0.4,Sheffield United,0,0,0,7.0,6.0,7.0,7.0,20.0,30.0,1,1.0,1.0,2.05,3.4,3.6,2.0,1.6,0.0,0.0,0.0,0.0,10.4,6.0,0.8,3.2,17.2,14.6,4.4,6.4,6.0,4.0,17.0,14.8,631.6,631.0,10.0,11.4,15.0,16.0,16.2,17.2,1.0,2.4,63.2,59.6,1.4,0.6,0.2,0.0,0.0,0.0,9.8,6.4,1.0,1.2,9.4,13.2,2.4,4.2,6.4,6.0,21.8,22.6,526.4,743.4,13.6,8.8,15.6,13.6,32.6,26.2,1.0,2.0,84.8,81.2,0.4,0.8,0.7058823529411765,,0.9705882352941176,,2020
452,8,Burnley,0.6,1.3,Everton,1,0,1,5.0,12.0,7.0,9.0,18.0,25.0,0,3.0,0.0,2.87,3.3,2.5,1.6,0.4,0.0,0.0,0.0,0.0,11.0,11.6,1.2,1.4,10.0,14.6,3.2,3.8,5.0,4.2,17.4,18.4,460.8,673.2,10.4,8.2,14.0,14.8,22.0,22.0,2.0,1.2,81.8,79.8,2.2,2.6,0.0,0.0,0.0,0.2,11.4,8.8,1.0,2.4,13.8,10.0,4.6,4.8,7.4,3.8,26.4,11.4,638.0,531.2,8.0,11.8,17.4,15.8,15.8,34.6,1.0,4.0,78.6,79.2,1.2,0.6,1.1176470588235294,1.4705882352941178,1.2058823529411764,1.2647058823529411,2020
453,8,Liverpool,3.5,0.1,Leicester,2,1,1,9.0,17.0,4.0,6.0,17.0,19.0,0,3.0,0.0,1.44,4.75,7.0,1.0,1.0,0.0,0.0,0.0,0.0,9.2,7.0,2.4,0.6,16.6,9.8,5.6,2.0,5.8,4.6,22.4,14.8,770.6,546.2,8.8,11.2,14.2,15.2,21.8,25.4,1.2,4.8,80.6,72.8,1.0,1.6,0.0,0.2,0.0,0.0,11.4,11.6,2.4,0.8,12.8,8.8,4.4,2.8,6.8,3.4,19.8,17.6,687.4,568.2,12.4,13.8,22.4,16.8,22.8,24.8,2.4,1.2,71.8,58.8,3.0,2.4,2.8823529411764706,1.8235294117647058,2.676470588235294,1.4705882352941178,2020
454,8,Norwich,2.6,3.0,Aston Villa,1,5,-4,14.0,17.0,10.0,6.0,20.0,17.0,2,0.0,3.0,2.37,3.6,2.8,1.4,1.4,0.0,0.0,0.0,0.0,9.4,11.4,1.0,2.2,8.4,18.8,3.2,6.6,2.8,8.8,10.0,24.8,632.6,652.6,10.4,9.4,16.4,20.4,28.6,10.8,1.0,1.2,59.4,62.8,2.4,3.8,0.0,0.0,0.2,0.4,12.8,14.8,1.2,1.2,11.4,15.6,4.4,3.2,3.0,7.0,18.0,20.8,527.2,587.4,12.2,7.4,16.8,16.0,22.8,17.0,2.6,1.6,68.6,64.2,0.6,1.0,,,,,2020
455,8,West Ham,1.4,2.1,Crystal Palace,1,2,-1,11.0,7.0,2.0,2.0,15.0,9.0,2,0.0,3.0,1.95,3.6,3.8,1.8,1.8,0.0,0.0,0.2,0.0,11.0,10.2,1.8,0.6,14.8,14.2,5.8,4.4,5.6,5.0,15.8,18.8,599.2,618.8,10.4,9.4,21.2,14.2,17.0,17.8,2.2,2.0,71.8,55.8,2.8,3.2,0.0,0.0,0.0,0.4,13.0,12.6,1.2,1.2,12.8,14.0,3.8,3.8,5.6,5.2,15.4,18.8,533.8,672.4,12.6,12.6,20.0,17.4,19.2,18.8,1.0,0.4,61.0,66.6,2.2,2.0,1.6470588235294117,1.7647058823529411,1.5588235294117647,1.5294117647058822,2020
456,8,Man City,1.4,1.0,Wolves,0,2,-2,11.0,14.0,9.0,1.0,36.0,5.0,2,0.0,3.0,1.12,9.0,21.0,1.8,1.8,0.0,0.0,0.0,0.0,8.6,6.8,4.0,1.0,21.4,8.0,7.8,4.8,7.2,3.4,21.0,10.8,816.8,496.4,7.8,12.6,15.8,14.6,13.8,24.0,2.4,2.0,56.8,64.4,2.0,1.6,0.0,0.0,0.4,0.0,8.8,9.4,1.6,2.0,11.2,14.0,3.4,5.0,5.2,5.4,19.0,17.4,602.4,648.4,12.6,10.8,19.4,19.0,22.0,24.4,1.2,1.0,73.8,74.4,2.4,1.0,2.7058823529411766,1.411764705882353,2.5,1.4411764705882353,2020
457,8,Southampton,1.4,1.7,Chelsea,1,4,-3,8.0,15.0,3.0,4.0,11.0,9.0,2,0.0,3.0,4.0,3.8,1.85,2.0,1.8,0.0,0.4,0.2,0.2,11.6,8.0,1.2,1.2,14.4,11.4,5.2,4.2,4.6,6.8,19.0,18.4,636.2,582.0,10.4,11.6,23.2,17.4,22.0,22.0,0.6,1.6,74.6,71.0,1.6,1.8,0.0,0.0,0.0,0.0,7.8,10.8,2.6,1.6,17.6,7.8,6.2,3.0,5.4,3.6,16.8,13.6,744.4,613.8,14.0,13.6,19.0,16.0,16.4,25.8,2.2,0.8,63.2,70.8,1.4,2.0,1.1176470588235294,1.588235294117647,1.1470588235294117,1.6470588235294117,2020
458,8,Arsenal,1.2,0.6,Bournemouth,1,0,1,12.0,6.0,14.0,5.0,24.0,16.0,0,3.0,0.0,1.44,4.75,7.0,3.2,2.8,0.0,0.0,0.2,0.0,9.6,14.8,1.8,2.0,13.6,20.4,4.6,7.6,6.4,6.2,16.2,20.8,607.4,591.2,9.0,9.6,16.6,18.0,18.0,16.6,2.6,1.0,55.6,60.4,2.0,2.0,0.0,0.0,0.0,0.0,7.8,10.4,2.0,2.0,10.0,17.6,4.6,5.4,5.4,5.2,13.2,18.0,521.6,722.2,15.6,11.2,11.2,21.8,25.8,18.2,2.2,1.8,67.0,77.0,1.2,1.4,1.5294117647058822,1.2941176470588236,1.7352941176470589,1.0588235294117647,2020
459,8,Newcastle,0.8,0.9,Man Utd,1,0,1,12.0,10.0,4.0,6.0,9.0,25.0,0,3.0,0.0,6.0,4.5,1.5,1.4,1.4,0.2,0.0,0.0,0.0,7.0,9.2,0.6,1.8,8.6,16.0,2.6,4.4,3.6,6.6,12.6,25.6,465.4,866.6,11.4,10.6,16.2,15.0,31.6,12.8,3.8,1.2,58.6,59.6,2.2,2.6,0.0,0.0,0.0,0.2,11.2,14.0,0.8,1.2,17.2,7.4,6.2,2.6,5.8,4.4,19.4,16.6,631.8,536.0,8.2,12.6,15.0,23.0,17.8,20.0,0.8,1.6,58.2,72.8,1.0,1.0,1.1176470588235294,1.1764705882352942,1.2941176470588236,1.6176470588235294,2020
460,9,Everton,2.1,0.8,West Ham,2,0,2,15.0,15.0,11.0,2.0,24.0,5.0,0,3.0,0.0,1.95,3.75,3.75,2.2,2.6,0.0,0.0,0.2,0.2,10.2,7.8,1.0,2.2,13.6,10.4,4.8,4.8,8.0,5.2,26.6,13.6,621.6,535.8,8.4,12.8,16.0,16.4,17.4,34.0,1.0,3.4,84.0,76.0,2.2,2.0,0.0,0.0,0.2,0.0,11.0,9.2,1.4,0.8,13.4,11.0,4.6,4.6,4.6,3.8,16.0,15.4,620.2,618.8,10.0,9.0,21.6,12.8,15.2,18.8,2.2,2.6,71.8,59.0,0.6,1.6,1.411764705882353,1.4705882352941178,1.2352941176470589,1.5294117647058822,2020
461,9,Aston Villa,3.0,1.2,Brighton,2,1,1,9.0,17.0,7.0,5.0,31.0,17.0,0,3.0,0.0,2.35,3.4,3.0,2.6,3.4,0.0,0.0,0.2,0.4,14.2,14.0,1.8,1.4,14.4,17.4,6.2,4.0,4.2,7.8,20.0,20.0,541.6,578.8,11.8,7.8,17.6,16.8,24.8,19.2,1.2,1.4,64.8,61.4,1.4,1.6,0.0,0.0,0.0,0.0,10.2,8.2,0.8,1.4,12.2,13.0,3.4,4.8,2.6,5.6,14.4,15.4,706.8,610.0,11.8,11.2,19.2,18.2,19.2,19.2,2.2,1.0,64.8,59.4,1.0,1.0,,0.7058823529411765,,0.9117647058823529,2020
462,9,Leicester,1.0,1.5,Burnley,2,1,1,4.0,10.0,9.0,4.0,22.0,19.0,0,3.0,0.0,1.57,4.0,6.0,1.8,1.6,0.0,0.2,0.0,0.0,13.6,11.2,2.2,1.0,11.2,10.8,4.2,3.8,7.2,2.8,20.8,14.6,687.4,588.2,14.0,13.6,23.0,17.4,20.4,27.2,1.8,1.6,72.4,59.2,1.6,1.0,0.0,0.0,0.0,0.2,9.8,12.2,1.2,1.2,9.2,13.4,3.0,3.8,5.8,5.2,17.2,19.2,467.4,647.0,11.8,8.4,14.6,14.8,21.0,19.4,2.8,1.2,80.8,79.2,1.8,1.6,1.8235294117647058,1.2941176470588236,1.4411764705882353,1.2647058823529411,2020
463,9,Tottenham,1.0,0.7,Watford,1,1,0,5.0,9.0,11.0,2.0,40.0,5.0,1,1.0,1.0,1.4,5.0,7.5,2.8,2.2,0.0,0.0,0.2,0.0,12.6,13.4,1.8,1.6,10.8,16.8,5.0,6.6,4.4,6.4,15.0,19.0,644.4,606.4,10.0,13.2,17.6,21.4,21.4,16.4,1.4,1.6,59.6,63.8,1.8,1.8,0.0,0.0,0.0,0.0,9.4,5.0,0.6,2.6,14.2,13.2,4.2,5.0,5.8,4.0,15.8,18.0,609.2,667.2,9.6,11.0,15.0,15.6,20.8,18.0,1.2,2.6,65.0,71.8,1.4,0.6,1.2352941176470589,0.5882352941176471,1.6176470588235294,0.9705882352941176,2020
464,9,Wolves,0.9,1.4,Southampton,1,1,0,10.0,17.0,1.0,3.0,14.0,9.0,1,1.0,1.0,1.8,3.6,4.5,2.4,2.2,0.0,0.0,0.4,0.0,9.8,9.4,1.8,1.8,9.2,15.0,3.4,4.6,4.6,6.6,15.8,20.8,532.2,734.0,14.4,10.8,21.2,19.4,24.8,19.6,1.4,1.0,69.6,72.4,1.4,1.8,0.0,0.2,0.2,0.2,11.2,9.2,1.0,2.0,14.0,11.6,5.0,5.0,4.2,6.0,19.8,16.6,637.6,607.2,11.4,11.4,24.0,18.0,19.6,24.2,0.8,1.4,77.0,69.6,1.4,0.8,1.411764705882353,1.1176470588235294,1.5,1.1176470588235294,2020
465,9,Chelsea,2.0,0.4,Newcastle,1,0,1,9.0,12.0,11.0,0.0,27.0,10.0,0,3.0,0.0,1.3,5.5,10.0,1.6,1.6,0.0,0.0,0.0,0.0,9.0,10.6,2.8,1.4,15.6,8.6,6.0,2.6,4.6,4.0,15.0,14.4,738.8,594.2,14.6,13.2,17.6,17.4,18.8,22.4,2.2,1.0,68.0,75.4,1.6,1.6,0.2,0.0,0.0,0.0,8.4,9.2,0.6,1.8,8.4,16.4,2.4,4.8,3.2,6.6,12.8,23.4,476.6,831.8,12.0,10.8,15.6,15.2,23.8,13.0,3.2,1.4,62.4,65.8,2.0,1.0,1.7058823529411764,1.2941176470588236,1.7058823529411764,1.2941176470588236,2020
466,9,Bournemouth,0.7,0.4,Norwich,0,0,0,8.0,11.0,6.0,7.0,33.0,14.0,1,1.0,1.0,1.72,4.2,4.2,2.2,1.6,0.0,0.0,0.0,0.0,7.6,10.2,1.8,1.6,10.0,16.2,3.6,4.8,5.6,7.0,13.4,20.8,563.4,671.4,16.2,11.2,12.4,23.2,28.4,18.4,1.8,1.0,65.4,84.8,1.4,1.8,0.0,0.0,0.0,0.0,10.4,13.0,0.8,2.6,11.4,18.6,3.2,7.4,4.6,8.4,12.6,24.6,632.6,616.6,9.6,9.4,17.2,18.4,26.6,16.4,1.0,1.4,56.6,69.0,1.4,0.6,1.2941176470588236,,1.0588235294117647,,2020
467,9,Crystal Palace,0.9,3.5,Man City,0,2,-2,8.0,10.0,1.0,8.0,8.0,29.0,2,0.0,3.0,12.0,7.0,1.22,2.4,3.4,0.0,0.0,0.0,0.4,10.8,13.2,1.2,1.2,13.6,11.2,4.4,3.6,5.8,4.0,15.8,16.4,583.4,662.8,11.2,13.2,17.0,19.4,17.4,20.0,1.8,0.8,63.0,66.4,2.2,2.0,0.0,0.0,0.0,0.0,8.2,8.2,3.4,1.2,21.2,7.4,7.2,3.8,8.0,2.8,26.2,8.8,818.4,497.0,8.4,12.4,15.4,16.6,11.2,28.0,1.8,2.0,61.6,64.0,2.0,1.8,1.7647058823529411,2.5294117647058822,1.6176470588235294,2.411764705882353,2020
468,9,Man Utd,0.7,1.2,Liverpool,1,1,0,6.0,14.0,3.0,1.0,15.0,25.0,1,1.0,1.0,3.5,3.75,2.0,2.4,2.4,0.0,0.0,0.0,0.2,11.6,12.8,0.6,1.0,16.4,8.2,6.0,2.8,5.4,5.0,19.0,17.0,639.0,544.0,8.6,12.2,15.4,20.4,17.6,18.0,1.2,1.8,59.4,74.6,1.0,1.6,0.0,0.0,0.0,0.0,9.4,9.4,2.2,0.6,15.2,8.4,6.2,1.6,5.4,5.0,20.4,16.0,764.8,534.4,9.8,13.6,13.0,15.2,24.6,25.6,1.6,4.4,85.0,78.0,1.0,3.0,1.0,3.0,1.6176470588235294,2.676470588235294,2020
469,9,Sheffield United,0.9,1.0,Arsenal,1,0,1,10.0,12.0,7.0,12.0,19.0,30.0,0,3.0,0.0,3.9,3.75,1.9,1.6,0.6,0.2,0.0,0.0,0.0,8.8,6.6,0.8,0.8,9.6,12.8,2.4,4.2,6.4,6.6,21.4,23.8,555.0,719.6,12.4,8.4,15.4,14.4,34.8,25.2,1.4,1.4,92.2,79.8,3.2,3.0,0.0,0.0,0.2,0.0,11.0,14.4,1.8,1.4,14.2,17.4,4.4,7.0,8.4,6.0,18.4,18.6,592.4,567.6,9.2,11.6,18.0,15.8,16.2,21.0,1.8,0.8,64.6,58.4,1.0,1.8,,1.6470588235294117,,1.7941176470588236,2020
470,10,Southampton,0.3,4.6,Leicester,0,9,-9,3.0,12.0,2.0,7.0,7.0,26.0,2,0.0,3.0,3.1,3.4,2.3,1.2,2.0,0.0,0.2,0.0,0.2,11.2,9.8,1.0,2.0,14.8,9.8,5.4,3.8,4.4,5.6,17.8,15.0,631.8,591.6,10.2,12.0,20.8,16.4,18.2,23.0,1.2,1.4,74.6,72.2,1.6,1.6,0.0,0.2,0.0,0.0,12.6,11.0,2.0,1.0,12.4,11.8,3.8,4.2,8.2,2.6,22.4,15.0,690.2,563.6,13.4,11.8,23.0,17.6,19.4,28.2,1.8,2.0,68.4,59.8,0.8,1.8,1.0,1.8235294117647058,1.1470588235294117,1.5,2020
471,10,Man City,2.9,1.0,Aston Villa,3,0,3,10.0,5.0,13.0,7.0,23.0,18.0,0,3.0,0.0,1.08,11.0,26.0,2.2,2.0,0.0,0.0,0.0,0.0,8.2,8.6,3.0,1.2,22.4,7.6,8.0,3.8,8.0,2.8,29.4,8.4,839.6,455.0,7.6,15.2,14.6,15.6,10.0,30.6,2.0,2.0,64.4,65.4,1.6,3.8,0.0,0.0,0.0,0.6,12.8,14.4,2.2,1.4,17.2,17.0,7.4,4.0,5.2,6.2,23.4,17.4,553.6,588.6,11.0,8.4,15.0,15.4,21.8,20.4,1.4,1.0,63.8,62.2,1.8,1.6,2.5294117647058822,,2.411764705882353,,2020
472,10,Watford,0.8,1.0,Bournemouth,0,0,0,14.0,8.0,5.0,10.0,19.0,25.0,1,1.0,1.0,2.15,3.6,3.25,1.8,2.2,0.0,0.0,0.0,0.0,9.0,5.0,0.6,2.6,13.0,13.0,4.0,4.4,5.2,5.0,14.2,21.4,571.6,717.6,10.0,10.8,16.2,15.6,26.8,16.0,1.4,2.4,66.2,70.2,1.8,2.0,0.0,0.0,0.0,0.0,7.0,10.6,1.6,1.0,10.6,15.6,3.6,4.0,5.8,7.6,16.6,20.8,560.6,653.2,13.8,10.2,12.8,21.6,29.0,19.6,2.0,1.0,67.8,86.6,0.6,1.6,0.6470588235294118,1.1764705882352942,1.0,1.088235294117647,2020
473,10,West Ham,2.3,1.0,Sheffield United,1,1,0,7.0,10.0,10.0,4.0,34.0,15.0,1,1.0,1.0,2.1,3.5,3.5,2.2,2.2,0.0,0.0,0.2,0.0,10.8,10.2,1.0,1.2,11.4,13.2,3.8,6.0,3.4,5.6,14.2,17.4,604.8,600.8,9.4,10.0,18.4,14.8,18.6,17.4,2.6,3.8,73.8,66.8,2.2,1.4,0.2,0.0,0.0,0.0,8.6,7.8,0.6,0.4,9.6,12.0,2.4,3.8,7.0,8.4,22.4,27.0,533.6,705.6,11.6,6.6,16.6,14.6,35.4,23.8,1.6,1.2,88.6,80.6,1.0,1.4,1.4705882352941178,,1.5294117647058822,,2020
474,10,Brighton,1.2,0.9,Everton,3,2,1,12.0,12.0,0.0,5.0,8.0,12.0,0,3.0,0.0,2.9,3.25,2.5,2.0,1.6,0.0,0.0,0.2,0.0,12.4,8.0,1.0,1.0,15.0,14.8,4.0,5.2,3.4,5.4,15.8,19.0,703.4,585.2,12.2,11.4,17.8,16.4,22.0,18.8,1.6,1.0,65.4,59.8,2.4,1.8,0.0,0.0,0.2,0.0,10.8,8.4,0.8,1.8,14.4,10.4,5.6,4.6,8.8,4.2,26.4,11.2,605.0,546.0,9.4,12.2,16.0,15.2,11.6,34.4,2.6,3.8,83.2,72.6,1.0,0.6,0.7058823529411765,1.588235294117647,0.8823529411764706,1.2352941176470589,2020
475,10,Burnley,2.1,0.9,Chelsea,2,4,-2,7.0,8.0,5.0,6.0,19.0,16.0,2,0.0,3.0,4.5,4.0,1.72,2.2,1.0,0.0,0.0,0.0,0.2,9.8,9.8,1.4,1.0,10.4,14.2,3.4,3.0,5.4,6.2,18.4,20.0,471.4,653.0,12.2,8.8,14.8,17.0,22.0,20.0,2.4,1.4,74.0,68.8,2.0,1.6,0.0,0.0,0.0,0.0,9.6,10.8,2.6,1.0,16.2,8.0,6.6,2.2,6.2,3.2,17.6,13.6,729.4,562.0,13.4,11.0,19.0,16.8,18.4,24.0,2.0,1.2,65.4,70.6,1.6,2.4,1.2941176470588236,1.8823529411764706,1.2647058823529411,1.7941176470588236,2020
476,10,Newcastle,1.0,2.1,Wolves,1,1,0,8.0,16.0,3.0,6.0,22.0,26.0,1,1.0,1.0,3.0,3.1,2.55,1.4,1.4,0.2,0.0,0.0,0.0,9.8,8.8,0.4,1.8,6.8,17.0,1.4,5.8,2.0,7.8,10.2,26.2,435.8,862.6,10.8,10.0,15.8,17.0,27.0,11.2,2.2,1.6,60.8,63.0,1.8,2.4,0.0,0.0,0.2,0.0,9.4,10.4,1.6,1.4,8.4,14.8,2.6,4.4,3.4,5.8,15.2,17.6,564.6,711.8,14.2,12.0,19.6,16.4,22.2,15.8,1.2,1.2,65.6,69.0,0.8,1.6,1.1176470588235294,1.411764705882353,1.2058823529411764,1.5294117647058822,2020
477,10,Arsenal,1.3,1.6,Crystal Palace,2,2,0,18.0,9.0,12.0,5.0,29.0,25.0,1,1.0,1.0,1.45,4.75,6.5,3.4,2.8,0.0,0.0,0.2,0.0,10.8,12.6,1.4,1.2,10.8,16.4,3.4,5.6,8.6,6.2,19.4,20.2,624.6,554.6,8.0,13.0,16.8,17.4,16.2,21.4,1.4,0.8,69.2,58.6,2.2,2.4,0.0,0.0,0.0,0.2,9.4,12.0,1.0,1.6,10.6,13.4,3.8,5.2,3.4,5.2,11.4,19.4,554.6,720.8,14.2,11.4,16.0,17.8,18.4,16.2,2.0,1.2,64.6,67.8,1.6,1.4,1.4705882352941178,1.7647058823529411,1.7058823529411764,1.588235294117647,2020
478,10,Liverpool,2.6,1.2,Tottenham,2,1,1,9.0,11.0,8.0,3.0,34.0,11.0,0,3.0,0.0,1.5,4.33,6.5,1.2,1.6,0.0,0.0,0.0,0.0,9.0,8.6,1.8,0.8,13.4,9.6,5.4,1.6,4.8,4.4,21.8,16.4,786.2,538.4,10.0,13.6,14.4,14.4,24.4,27.4,1.6,4.2,77.2,74.8,2.6,2.2,0.0,0.0,0.2,0.0,9.8,12.6,1.6,1.4,10.6,13.0,3.6,5.4,5.4,4.6,20.8,15.0,711.8,574.8,11.0,13.8,17.2,20.8,17.6,25.2,2.2,1.2,58.6,69.0,2.6,1.4,2.8823529411764706,1.2941176470588236,2.6176470588235294,1.5588235294117647,2020
